i,t,alpha,delta1,delta2,CL,viol,SPL,flags
1.402000000000000000e+03,1.401999999999999957e+01,1.198010839126886218e+01,-3.533685880009061364e+00,6.230085401046713045e+00,1.313632160189833753e+00,1.363216018983370859e-02,8.006994392376060432e+01,0.000000000000000000e+00
1.403000000000000000e+03,1.403000000000000114e+01,1.196611751168377502e+01,-3.559848452699693411e+00,6.212122553426913996e+00,1.313839969672757180e+00,1.383996967275713530e-02,8.007290462097759587e+01,0.000000000000000000e+00
1.404000000000000000e+03,1.404000000000000092e+01,1.191723572878594872e+01,-3.609943487015029540e+00,6.177705619915751178e+00,1.312685637410845763e+00,1.268563741084571816e-02,8.008072378819133519e+01,0.000000000000000000e+00
1.405000000000000000e+03,1.405000000000000071e+01,1.187998520374143396e+01,-3.651593841396537421e+00,6.149102642212509018e+00,1.309053995966562578e+00,9.053995966562533582e-03,8.009013863733486005e+01,0.000000000000000000e+00
1.406000000000000000e+03,1.406000000000000050e+01,1.184690328086458067e+01,-3.690004345685673037e+00,6.122731907284164166e+00,1.304175501392251579e+00,4.175501392251534938e-03,8.009995294699395174e+01,0.000000000000000000e+00
1.407000000000000000e+03,1.407000000000000028e+01,1.182173251351864707e+01,-3.722579428877866192e+00,6.100374193374417331e+00,1.298615014002799217e+00,1.384985997200827157e-03,8.010880251248060802e+01,0.000000000000000000e+00
1.408000000000000000e+03,1.408000000000000007e+01,1.185175267476719085e+01,-3.716431928742249369e+00,6.104607256116273639e+00,1.292950102468668039e+00,7.049897531332005585e-03,8.010905895764933859e+01,0.000000000000000000e+00
1.409000000000000000e+03,1.408999999999999986e+01,1.188170162935967689e+01,-3.700042416571671655e+00,6.115873164661686623e+00,1.289701134538528970e+00,1.029886546147107396e-02,8.010442430148643211e+01,0.000000000000000000e+00
1.410000000000000000e+03,1.409999999999999964e+01,1.190560029009509613e+01,-3.654569074950972496e+00,6.147114243085473717e+00,1.288519284204830084e+00,1.148071579516996010e-02,8.010095624916354495e+01,0.000000000000000000e+00
1.411000000000000000e+03,1.410999999999999943e+01,1.192467093856073390e+01,-3.606343815347091031e+00,6.180261362201927788e+00,1.289491700468837321e+00,1.050829953116272364e-02,8.009969895724859157e+01,0.000000000000000000e+00
1.412000000000000000e+03,1.412000000000000099e+01,1.193988893077068703e+01,-3.566961454297549405e+00,6.207348459200213497e+00,1.292011512494174896e+00,7.988487505825148105e-03,8.009985786885482639e+01,1.000000000000000000e+00
1.413000000000000000e+03,1.413000000000000078e+01,1.195203258112004363e+01,-3.497624121239335526e+00,6.255042480293690588e+00,1.295355373277877531e+00,4.644626722122513485e-03,8.010519481897230776e+01,3.000000000000000000e+00
1.414000000000000000e+03,1.414000000000000057e+01,1.196172296877256080e+01,-3.440940834269844206e+00,6.294066069319318224e+00,1.300042145549255013e+00,4.214554925496827309e-05,8.011337309808232021e+01,3.000000000000000000e+00
1.415000000000000000e+03,1.415000000000000036e+01,1.196945570235386214e+01,-3.445958208156694624e+00,6.290647980793107052e+00,1.305336640494777489e+00,5.336640494777444843e-03,8.011690322088850280e+01,0.000000000000000000e+00
1.416000000000000000e+03,1.416000000000000014e+01,1.197560459503085895e+01,-3.460157278566854622e+00,6.280909707941828124e+00,1.309436404667349674e+00,9.436404667349629349e-03,8.011636127017722231e+01,0.000000000000000000e+00
1.417000000000000000e+03,1.416999999999999993e+01,1.194284382869851591e+01,-3.500981308857786800e+00,6.252848440775469641e+00,1.312430265182555011e+00,1.243026518255496704e-02,8.011884169481459139e+01,0.000000000000000000e+00
1.418000000000000000e+03,1.417999999999999972e+01,1.189704583023069873e+01,-3.550475002721050988e+00,6.218828600668262929e+00,1.312968232820327152e+00,1.296823282032710800e-02,8.012549195578317551e+01,0.000000000000000000e+00
1.419000000000000000e+03,1.418999999999999950e+01,1.186841024742976636e+01,-3.587667389577880783e+00,6.193276639694632379e+00,1.311198148533993857e+00,1.119814853399381249e-02,8.013245206510264040e+01,0.000000000000000000e+00
1.420000000000000000e+03,1.420000000000000107e+01,1.181405634290049989e+01,-3.642471019073167060e+00,6.155623426751272831e+00,1.308542846815903493e+00,8.542846815903448743e-03,8.014334340152090874e+01,0.000000000000000000e+00
1.421000000000000000e+03,1.421000000000000085e+01,1.175113320230893699e+01,-3.702848981510175275e+00,6.114152627249985095e+00,1.304143240212342070e+00,4.143240212342025330e-03,8.015792353787927027e+01,0.000000000000000000e+00
1.422000000000000000e+03,1.422000000000000064e+01,1.175658477530035562e+01,-3.715384623683025023e+00,6.105552755924207098e+00,1.298121649170196124e+00,1.878350829803920874e-03,8.016547321142418525e+01,0.000000000000000000e+00
1.423000000000000000e+03,1.423000000000000043e+01,1.180575956816896976e+01,-3.691672407380356180e+00,6.121843076547671458e+00,1.293972334304803962e+00,6.027665695196082751e-03,8.016298845861177824e+01,0.000000000000000000e+00
1.424000000000000000e+03,1.424000000000000021e+01,1.184500005944796541e+01,-3.677724249593212313e+00,6.131431801376293400e+00,1.293308045132020023e+00,6.691954867980021149e-03,8.015429851127146321e+01,0.000000000000000000e+00
1.425000000000000000e+03,1.425000000000000000e+01,1.187631317875140624e+01,-3.656439605211694754e+00,6.146061519813169838e+00,1.294680418914701869e+00,5.319581085298175083e-03,8.014361391954666658e+01,0.000000000000000000e+00
1.426000000000000000e+03,1.425999999999999979e+01,1.190130041536728456e+01,-3.641760384616924640e+00,6.156157401214840341e+00,1.297534661542268264e+00,2.465338457731780508e-03,8.013199820688231512e+01,0.000000000000000000e+00
1.427000000000000000e+03,1.426999999999999957e+01,1.190697231953308233e+01,-3.653204511151460832e+00,6.148306801273068167e+00,1.301135423061623220e+00,1.135423061623175300e-03,8.012090427480441690e+01,0.000000000000000000e+00
1.428000000000000000e+03,1.428000000000000114e+01,1.192576579033448070e+01,-3.607141134453438092e+00,6.179963863727055973e+00,1.304093964029368946e+00,4.093964029368901691e-03,8.011390852056842959e+01,0.000000000000000000e+00
1.429000000000000000e+03,1.429000000000000092e+01,1.190261945359206841e+01,-3.639021319173346036e+00,6.158068190134833308e+00,1.308455365035484208e+00,8.455365035484163627e-03,8.011030683397487451e+01,0.000000000000000000e+00
1.430000000000000000e+03,1.430000000000000071e+01,1.185119013231803287e+01,-3.690247448173142875e+00,6.122883160247205581e+00,1.310690527631477531e+00,1.069052763147748664e-02,8.011333007997647826e+01,0.000000000000000000e+00
1.431000000000000000e+03,1.431000000000000050e+01,1.180277649840724230e+01,-3.739032310016053628e+00,6.089385910018548564e+00,1.310142240324551954e+00,1.014224032455190994e-02,8.012060544543689389e+01,0.000000000000000000e+00
1.432000000000000000e+03,1.432000000000000028e+01,1.175244266804099880e+01,-3.788818270437126934e+00,6.055211308862590514e+00,1.307708334232797975e+00,7.708334232797930952e-03,8.013099932265708958e+01,0.000000000000000000e+00
1.433000000000000000e+03,1.433000000000000007e+01,1.169646415304640286e+01,-3.842200288470714042e+00,6.018579299145903505e+00,1.303813330908404566e+00,3.813330908404521935e-03,8.014410698509458086e+01,0.000000000000000000e+00
1.434000000000000000e+03,1.433999999999999986e+01,1.168251352723816794e+01,-3.866035899938692122e+00,6.002227480520575753e+00,1.298592898308255528e+00,1.407101691744516714e-03,8.015341092985195814e+01,0.000000000000000000e+00
1.435000000000000000e+03,1.434999999999999964e+01,1.171021534221162774e+01,-3.860606740323092811e+00,6.005948779608281107e+00,1.294275250825677182e+00,5.724749174322862899e-03,8.015481121645251505e+01,0.000000000000000000e+00
1.436000000000000000e+03,1.435999999999999943e+01,1.176875769732039068e+01,-3.833242022028136020e+00,6.024715074008390125e+00,1.292476363717967480e+00,7.523636282032564182e-03,8.014681998176624234e+01,0.000000000000000000e+00
1.437000000000000000e+03,1.437000000000000099e+01,1.181547331402334144e+01,-3.792987752337359630e+00,6.052328103458439301e+00,1.293891383353445779e+00,6.108616646554265728e-03,8.013586585516995342e+01,0.000000000000000000e+00
1.438000000000000000e+03,1.438000000000000078e+01,1.185275143240246365e+01,-3.750846132816796352e+00,6.081247184310979215e+00,1.297652065760397377e+00,2.347934239602667006e-03,8.012476586043497662e+01,0.000000000000000000e+00
1.439000000000000000e+03,1.439000000000000057e+01,1.188249861777570260e+01,-3.720129212875465718e+00,6.102336586383235506e+00,1.302887932013645500e+00,2.887932013645455598e-03,8.011368893068102182e+01,0.000000000000000000e+00
1.440000000000000000e+03,1.440000000000000036e+01,1.190355274744228353e+01,-3.719435621000897196e+00,6.102819020918897053e+00,1.308658534235611848e+00,8.658534235611803354e-03,8.010094846604012275e+01,0.000000000000000000e+00
1.441000000000000000e+03,1.441000000000000014e+01,1.188630179751521787e+01,-3.745140751441354166e+00,6.085175586408841930e+00,1.313757163849069043e+00,1.375716384906899847e-02,8.009239518362805654e+01,0.000000000000000000e+00
1.442000000000000000e+03,1.441999999999999993e+01,1.182074588595926912e+01,-3.804234519934577730e+00,6.044614028591045241e+00,1.316639435005900305e+00,1.663943500590026048e-02,8.009382538872901591e+01,0.000000000000000000e+00
1.443000000000000000e+03,1.442999999999999972e+01,1.175335716233645478e+01,-3.864291203844294920e+00,6.003407822881950295e+00,1.315738767686892574e+00,1.573876768689252970e-02,8.010260390827619403e+01,0.000000000000000000e+00
1.444000000000000000e+03,1.443999999999999950e+01,1.169823421185352252e+01,-3.915493176328462610e+00,5.968290553732948922e+00,1.311980142622519052e+00,1.198014262251900774e-02,8.011465804164016902e+01,0.000000000000000000e+00
1.445000000000000000e+03,1.445000000000000107e+01,1.164682860300056610e+01,-3.963812212409605795e+00,5.935161002716086820e+00,1.306656592870627298e+00,6.656592870627253689e-03,8.012823827497066986e+01,0.000000000000000000e+00
1.446000000000000000e+03,1.446000000000000085e+01,1.160977234260528945e+01,-4.001857978578994945e+00,5.909081766486402820e+00,1.300323625402622696e+00,3.236254026226514924e-04,8.014083270198048581e+01,0.000000000000000000e+00
1.447000000000000000e+03,1.447000000000000064e+01,1.163414593300414168e+01,-3.996888701852836068e+00,5.912479553156133605e+00,1.293865762144289944e+00,6.134237855710100717e-03,8.014526919863953935e+01,0.000000000000000000e+00
1.448000000000000000e+03,1.448000000000000043e+01,1.167355190000497878e+01,-3.981189674718292881e+00,5.923228906209040190e+00,1.290064251128671735e+00,9.935748871328309306e-03,8.014233908956036601e+01,0.000000000000000000e+00
1.449000000000000000e+03,1.449000000000000021e+01,1.171988872953190608e+01,-3.960393001081599529e+00,5.937472484165506437e+00,1.288851266740963064e+00,1.114873325903698031e-02,8.013333238228746325e+01,0.000000000000000000e+00
1.450000000000000000e+03,1.450000000000000000e+01,1.177647686498000645e+01,-3.925616796781699058e+00,5.961298310066978523e+00,1.289805005391108317e+00,1.019499460889172759e-02,8.011928532583290519e+01,0.000000000000000000e+00
1.451000000000000000e+03,1.450999999999999979e+01,1.182163305387293484e+01,-3.893140081711068401e+00,5.983555054418498109e+00,1.292941761114547061e+00,7.058238885452983169e-03,8.010333388472770366e+01,0.000000000000000000e+00
1.452000000000000000e+03,1.451999999999999957e+01,1.183297263070520344e+01,-3.896386710327859770e+00,5.981326589386444681e+00,1.297255799565664391e+00,2.744200434335652972e-03,8.008875309732121650e+01,0.000000000000000000e+00
1.453000000000000000e+03,1.453000000000000114e+01,1.186372335554916901e+01,-3.885832763562167891e+00,5.988559435358141947e+00,1.300530486099420679e+00,5.304860994206350711e-04,8.007263934490703150e+01,0.000000000000000000e+00
1.454000000000000000e+03,1.454000000000000092e+01,1.184851237398444823e+01,-3.907152545628775009e+00,5.973939764794503837e+00,1.303902610034516352e+00,3.902610034516307280e-03,8.006158482355097306e+01,0.000000000000000000e+00
1.455000000000000000e+03,1.455000000000000071e+01,1.182556931791948074e+01,-3.933645462268567261e+00,5.955775516380517054e+00,1.305249862720876619e+00,5.249862720876574684e-03,8.005543380424789746e+01,0.000000000000000000e+00
1.456000000000000000e+03,1.456000000000000050e+01,1.178728853291439549e+01,-3.970628744976687940e+00,5.930424423471441386e+00,1.304761416462801860e+00,4.761416462801815186e-03,8.005500360871381815e+01,0.000000000000000000e+00
1.457000000000000000e+03,1.457000000000000028e+01,1.175975234525496305e+01,-3.999875428763977059e+00,5.910380175196958241e+00,1.302230252472783345e+00,2.230252472783300632e-03,8.005722642933830002e+01,0.000000000000000000e+00
1.458000000000000000e+03,1.458000000000000007e+01,1.177420732769067158e+01,-3.999572880291362598e+00,5.910581127207323426e+00,1.298680852601189262e+00,1.319147398810782690e-03,8.005573373260406811e+01,0.000000000000000000e+00
1.459000000000000000e+03,1.458999999999999986e+01,1.179861437001934199e+01,-3.992102692557974564e+00,5.915691996498169125e+00,1.296271702432196582e+00,3.728297567803462442e-03,8.005026971103569622e+01,0.000000000000000000e+00
1.460000000000000000e+03,1.459999999999999964e+01,1.183272590317223028e+01,-3.977684714814172295e+00,5.925562757281129578e+00,1.295128060669141323e+00,4.871939330858721107e-03,8.004061854827443767e+01,0.000000000000000000e+00
1.461000000000000000e+03,1.460999999999999943e+01,1.186651865000612283e+01,-3.949010552977514799e+00,5.945201748825110322e+00,1.295329712789732524e+00,4.670287210267520805e-03,8.002952572554433175e+01,0.000000000000000000e+00
1.462000000000000000e+03,1.462000000000000099e+01,1.189348457929781588e+01,-3.924641490346334471e+00,5.961896313448216134e+00,1.296868492231570080e+00,3.131507768429964145e-03,8.001825192710030876e+01,0.000000000000000000e+00
1.463000000000000000e+03,1.463000000000000078e+01,1.191500284610633820e+01,-3.879357799125115580e+00,5.992929700242368263e+00,1.299068280633962180e+00,9.317193660378642051e-04,8.001039812714591903e+01,0.000000000000000000e+00
1.464000000000000000e+03,1.464000000000000057e+01,1.193217398830707765e+01,-3.830302108924427351e+00,6.026563865429362288e+00,1.302157340714075850e+00,2.157340714075806076e-03,8.000640030481804388e+01,0.000000000000000000e+00
1.465000000000000000e+03,1.465000000000000036e+01,1.194428340196301264e+01,-3.832746996820048491e+00,6.024889139336480071e+00,1.305870372770399968e+00,5.870372770399923112e-03,8.000033669469837605e+01,0.000000000000000000e+00
1.466000000000000000e+03,1.466000000000000014e+01,1.193168965675411464e+01,-3.852236610321333465e+00,6.011522897269280463e+00,1.308519913545747926e+00,8.519913545747881400e-03,7.999648617016660523e+01,0.000000000000000000e+00
1.467000000000000000e+03,1.466999999999999993e+01,1.191185126758252899e+01,-3.876564165302511800e+00,5.994839894928707835e+00,1.309305170565378429e+00,9.305170565378384495e-03,7.999541715451077550e+01,0.000000000000000000e+00
1.468000000000000000e+03,1.467999999999999972e+01,1.186692172447096105e+01,-3.918219836833492398e+00,5.966277819978457408e+00,1.308431489233840672e+00,8.431489233840627762e-03,8.000012209360610882e+01,0.000000000000000000e+00
1.469000000000000000e+03,1.468999999999999950e+01,1.182402723766919372e+01,-3.958216431767821675e+00,5.938860789638207294e+00,1.305248208302522750e+00,5.248208302522705537e-03,8.000858846142673997e+01,0.000000000000000000e+00
1.470000000000000000e+03,1.470000000000000107e+01,1.176157673180103913e+01,-4.011654849907839271e+00,5.902240413525700724e+00,1.300496893721046821e+00,4.968937210467760934e-04,8.002234825572244858e+01,0.000000000000000000e+00
1.471000000000000000e+03,1.471000000000000085e+01,1.180275657742313555e+01,-3.992448975373314557e+00,5.915390050095354901e+00,1.293744473383267923e+00,6.255526616732121070e-03,8.002520264406766159e+01,0.000000000000000000e+00
1.472000000000000000e+03,1.472000000000000064e+01,1.184260373349927065e+01,-3.950071907509656643e+00,5.944414698389284268e+00,1.290227148890088493e+00,9.772851109911551148e-03,8.002337289401617682e+01,0.000000000000000000e+00
1.473000000000000000e+03,1.473000000000000043e+01,1.187440095905497373e+01,-3.899860255763928141e+00,5.978819432505275699e+00,1.289676557007154445e+00,1.032344299284559952e-02,8.002082082429123489e+01,0.000000000000000000e+00
